"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HN02","HN03","HTDD","HX01","HX02","HX03","LN01","LN02","LN03","LX01","LX02","LX03","MN01","MN02","MN03","MNPN","MX01","MX02","MX03","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","41.79612","-123.37469","348.1","2020-01",,,,,,"2","2",,,,,,,"9","7.0",,,,,,,,,,,,,,,,,,,,,,,,,,"10.73",,"9.0",,,,,,,,,,,
"US1CAFR0031","CLOVIS 3.6 NE, CA US","36.862498","-119.65774","123.1","2020-01",,,,"5","2",,"0",,,,,,,,"0.0","0.52",,,,,,,,,,,,,,,,,,,,,,,,,"0.76",,"0.0",,,,,,,,,,,
"US1CAFR0031","CLOVIS 3.6 NE, CA US","36.862498","-119.65774","123.1","2020-02",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CAFR0031","CLOVIS 3.6 NE, CA US","36.862498","-119.65774","123.1","2020-03",,,,"10","5",,,,,,,,,,,"1.15",,,,,,,,,,,,,,,,,,,,,,,,,"2.57",,,,,,,,,,,,,
"US1CAFR0031","CLOVIS 3.6 NE, CA US","36.862498","-119.65774","123.1","2020-04",,,,"6","6",,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,,,,,,,,,,"2.13",,,,,,,,,,,,,
"US1CASN0149","CLOVERDALE 1.4 S, CA US","38.779518","-123.014458","111.9","2020-01",,,,"16","7",,,,,,,,,,,"0.79",,,,,,,,,,,,,,,,,,,,,,,,,"4.48",,,,,,,,,,,,,
"US1CASN0149","CLOVERDALE 1.4 S, CA US","38.779518","-123.014458","111.9","2020-02",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CASN0149","CLOVERDALE 1.4 S, CA US","38.779518","-123.014458","111.9","2020-03",,,,"15","8",,,,,,,,,,,"0.46",,,,,,,,,,,,,,,,,,,,,,,,,"1.68",,,,,,,,,,,,,
"US1CASN0149","CLOVERDALE 1.4 S, CA US","38.779518","-123.014458","111.9","2020-04",,,,"7","2",,,,,,,,,,,"0.73",,,,,,,,,,,,,,,,,,,,,,,,,"1.11",,,,,,,,,,,,,
"USR0000CELC","EL CARISO CALIFORNIA, CA US","33.6472","-117.4111","926.0","2020-01",,"0","0",,,,,"0","0","0","8","0","39",,,,"72",,"960",,,,"306",,,,,,,,,,,,,,,,,,,,,"55.1","63.2","47.1",,,,,,,,
"USR0000CELC","EL CARISO CALIFORNIA, CA US","33.6472","-117.4111","926.0","2020-02",,"3","3",,,,,"0","0","0","13","0","36",,,,"77",,"1224",,,,"264",,,,,,,,,,,,,,,,,,,,,"56.0","65.1","46.9",,,,,,,,
"USR0000CELC","EL CARISO CALIFORNIA, CA US","33.6472","-117.4111","926.0","2020-03",,"4","0",,,,,"0","0","0","5","0","37",,,,"76",,"1644",,,,"420",,,,,,,,,,,,,,,,,,,,,"51.5","59.1","43.8",,,,,,,,
"USR0000CELC","EL CARISO CALIFORNIA, CA US","33.6472","-117.4111","926.0","2020-04",,"80","76",,,,,"0","0","0","11","0","40",,,,"89",,"1914",,,,"269",,,,,,,,,,,,,,,,,,,,,"58.5","66.6","50.4",,,,,,,,
"US1CASD0101","VALLEY CENTER 6.4N, CA US","33.310784","-117.040908","413.6","2020-01",,,,"3","2",,"0",,,,,,,,"0.0","0.28",,,,,,,,,,,,,,,,,,,,,,,,,"0.55",,"0.0",,,,,,,,,,,
"US1CASD0101","VALLEY CENTER 6.4N, CA US","33.310784","-117.040908","413.6","2020-02",,,,"3","2",,"0",,,,,,,,"0.0","0.57",,,,,,,,,,,,,,,,,,,,,,,,,"0.79",,"0.0",,,,,,,,,,,
"US1CASD0101","VALLEY CENTER 6.4N, CA US","33.310784","-117.040908","413.6","2020-03",,,,"17","11",,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,,,,,,,,,,"7.14",,,,,,,,,,,,,
"US1CASD0101","VALLEY CENTER 6.4N, CA US","33.310784","-117.040908","413.6","2020-04",,,,"8","6",,,,,,,,,,,"2.10",,,,,,,,,,,,,,,,,,,,,,,,,"6.17",,,,,,,,,,,,,
"USW00023199","EL CENTRO NAF, CA US","32.81667","-115.68333","-12.8","2020-01","6.3","0","0","0","0",,,"0","0","0","21","0","33",,,"0.00","79",,,,,,"240",,,,,,,,,,,,,,,,,,"0.00",,,"56.7","72.4","41.0",,"250","250",,,"38.9","46",
"USW00023199","EL CENTRO NAF, CA US","32.81667","-115.68333","-12.8","2020-02","6.7","6","6","1","1",,,"0","0","0","22","0","35",,,"0.47","86",,,,,,"132",,,,,,,,,,,,,,,,,,"0.47",,,"60.2","76.1","44.3",,"260","260",,,"53.0","61",
"USW00023199","EL CENTRO NAF, CA US","32.81667","-115.68333","-12.8","2020-03","9.8","18","11","5","4",,,"0","0","0","20","0","43",,,"0.74","86",,,,,,"83",,,,,,,,,,,,,,,,,,"1.28",,,"62.5","74.2","50.9",,"250","330",,,"36.0","42",
"USW00023199","EL CENTRO NAF, CA US","32.81667","-115.68333","-12.8","2020-04","9.8","254","236","2","1",,,"0","0","0","25","10","45",,,"0.48","106",,,,,,"15",,,,,,,,,,,,,,,,,,"0.49",,,"73.5","88.4","58.6",,"260","250",,,"40.0","47",
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78028","-124.23667","17.1","2020-01","10.7","0","0","25","22","0",,"0","0","0","0","0","36","0",,"1.62","60",,"2462",,,,"538",,,,,,,,,,,,,,,,,,"13.26",,,"47.6","52.2","43.0",,"180","190",,,"47.0","65",
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78028","-124.23667","17.1","2020-02","7.4","0","0","8","4","0",,"0","1","0","0","0","30","0",,"0.70","56",,"3033",,,,"571",,,,,,,,,,,,,,,,,,"1.57",,,"45.3","51.9","38.7",,"340","340",,,"25.9","37",
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78028","-124.23667","17.1","2020-03","8.7","0","0","15","10","0",,"0","0","0","0","0","33","0",,"0.66","57",,"3587",,,,"554",,,,,,,,,,,,,,,,,,"2.85",,,"47.1","52.9","41.3",,"180","180",,,"31.1","40",
"USW00024286","CRESCENT CITY MCNAMARA AIRPORT, CA US","41.78028","-124.23667","17.1","2020-04","7.6","0","0","6","4","0","0","0","0","0","0","0","34","0","0.0","0.87","63",,"4011",,,,"424",,,,,,,,,,,,,,,,,,"2.26",,"0.0","50.9","57.0","44.7",,"190","180",,,"32.0","40",
"USW00024283","ARCATA EUREKA AIRPORT, CA US","40.97806","-124.10861","61.0","2020-01","6.0","0","0","23","19","0",,"0","0","0","0","0","35","0",,"1.17","63",,"2272",,,,"479",,,,,,,,,,,,,,,,,,"9.26",,,"49.5","55.6","43.5",,"180","160",,,"30.0","40",
"USW00024283","ARCATA EUREKA AIRPORT, CA US","40.97806","-124.10861","61.0","2020-02","5.1","0","0","6","3","0",,"0","3","0","0","0","29","0",,"0.53","66",,"2823",,,,"551",,,,,,,,,,,,,,,,,,"1.02",,,"46.0","54.5","37.5",,"350","340",,,"30.0","38",
"USW00024283","ARCATA EUREKA AIRPORT, CA US","40.97806","-124.10861","61.0","2020-03","6.0","0","0","15","5","0",,"0","3","0","0","0","32","0",,"0.68","63",,"3378",,,,"555",,,,,,,,,,,,,,,,,,"2.81",,,"47.1","54.9","39.3",,"350","350",,,"31.1","41",
"USW00024283","ARCATA EUREKA AIRPORT, CA US","40.97806","-124.10861","61.0","2020-04","5.8","0","0","5","3","0","0","0","1","0","1","0","32","0","0.0","0.96","71",,"3794",,,,"416",,,,,,,,,,,,,,,,,,"2.11",,"0.0","51.1","58.2","44.1",,"330","240",,,"25.1","30",
"USW00093241","VACAVILLE NUT TREE AIRPORT, CA US","38.3775","-121.9575","33.2","2020-01","4.5","0","0","7","2","0","0","0","3","0","1","0","28","0","0.0","0.79","71",,"1408",,,,"517",,,,,,,,,,,,,,,,,,"1.32",,"0.0","48.3","59.1","37.5",,"250","250",,,"23.0","31",
"USW00093241","VACAVILLE NUT TREE AIRPORT, CA US","38.3775","-121.9575","33.2","2020-02","6.9","0","0","0","0","0","0","0","2","0","14","0","32","0","0.0","0.00","79",,"1721",,,,"313",,,,,,,,,,,,,,,,,,"0.00",,"0.0","54.2","69.4","39.0",,"350","360",,,"38.0","51",
"USW00093241","VACAVILLE NUT TREE AIRPORT, CA US","38.3775","-121.9575","33.2","2020-03","6.9","0","0","1","0","0","0","0","2","0","8","0","31","0","0.0","0.02","83",,"2070",,,,"349",,,,,,,,,,,,,,,,,,"0.02",,"0.0","53.7","65.4","42.1",,"360","350",,,"35.1","45",
"USW00093241","VACAVILLE NUT TREE AIRPORT, CA US","38.3775","-121.9575","33.2","2020-04","6.5","36","36","0","0","0","0","0","0","0","18","1","36","0","0.0","0.00","92",,"2234",,,,"163",,,,,,,,,,,,,,,,,,"0.00",,"0.0","60.7","74.7","46.8",,"230","20",,,"23.9","31",
"US1CASD0105","BOULEVARD 4.4 WSW, CA US","32.6447372436523","-116.347846984863","1073.2","2020-01",,,,"3","1",,"0",,,,,,,,"0.0","0.15",,,,,,,,,,,,,,,,,,,,,,,,,"0.28",,"0.0",,,,,,,,,,,
"US1CASD0105","BOULEVARD 4.4 WSW, CA US","32.6447372436523","-116.347846984863","1073.2","2020-02",,,,"4","3",,"0",,,,,,,,"0.0","0.86",,,,,,,,,,,,,,,,,,,,,,,,,"1.48",,"0.0",,,,,,,,,,,
"US1CASD0105","BOULEVARD 4.4 WSW, CA US","32.6447372436523","-116.347846984863","1073.2","2020-03",,,,"16","13",,,,,,,,,,,"0.78",,,,,,,,,,,,,,,,,,,,,,,,,"4.79",,,,,,,,,,,,,
"US1CASD0105","BOULEVARD 4.4 WSW, CA US","32.6447372436523","-116.347846984863","1073.2","2020-04",,,,"9","3",,,,,,,,,,,"0.86",,,,,,,,,,,,,,,,,,,,,,,,,"2.31",,,,,,,,,,,,,
"USW00093242","MADERA MUNICIPAL AIRPORT, CA US","36.98778","-120.11056","77.1","2020-01","3.8","0","0","3","2","0","0","0","4","0","0","0","28","0","0.0","0.32","67",,"1445",,,,"545",,,,,,,,,,,,,,,,,,"0.64",,"0.0","47.4","57.2","37.7",,"270","270",,,"28.0","40",
"USW00093242","MADERA MUNICIPAL AIRPORT, CA US","36.98778","-120.11056","77.1","2020-02","3.8","0","0","0","0","0","0","0","5","0","8","0","24","0","0.0","0.00","82",,"1829",,,,"384",,,,,,,,,,,,,,,,,,"0.00",,"0.0","51.7","67.5","36.0",,"330","10",,,"25.9","33",
"USW00093242","MADERA MUNICIPAL AIRPORT, CA US","36.98778","-120.11056","77.1","2020-03","5.6","0","0","13","5","0","0","0","1","0","9","0","30","0","0.0","0.63","81",,"2171",,,,"342",,,,,,,,,,,,,,,,,,"1.54",,"0.0","54.0","66.1","41.8",,"160","160",,,"25.1","33",
"USW00093242","MADERA MUNICIPAL AIRPORT, CA US","36.98778","-120.11056","77.1","2020-04","6.9","49","49","6","4","0","0","0","0","0","18","3","35","0","0.0","0.86","91",,"2331",,,,"160",,,,,,,,,,,,,,,,,,"1.37",,"0.0","61.3","74.9","47.7",,"340","330",,,"25.1","32",
"US1CASD0104","DESCANSO 0.8 N, CA US","32.86508","-116.61753","1062.8","2020-01",,,,"5","1",,,,,,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,,,"0.30",,,,,,,,,,,,,
"US1CASD0104","DESCANSO 0.8 N, CA US","32.86508","-116.61753","1062.8","2020-02",,,,"4","3",,,,,,,,,,,"0.62",,,,,,,,,,,,,,,,,,,,,,,,,"1.26",,,,,,,,,,,,,
"US1CASD0104","DESCANSO 0.8 N, CA US","32.86508","-116.61753","1062.8","2020-03",,,,"16","13",,,,,,,,,,,"1.05",,,,,,,,,,,,,,,,,,,,,,,,,"6.31",,,,,,,,,,,,,
"US1CASD0104","DESCANSO 0.8 N, CA US","32.86508","-116.61753","1062.8","2020-04",,,,"11","7",,,,,,,,,,,"1.01",,,,,,,,,,,,,,,,,,,,,,,,,"3.86",,,,,,,,,,,,,
"USW00093243","MERCED 23 WSW, CA US","37.2381","-120.8825","23.8","2020-01",,"0","0","3","2",,,"0","6","0","0","0","29",,,"0.41","67",,"1647",,,,"573",,,,,,,,,,,,,,,,,,"0.69",,,"46.5","57.5","35.5",,,,,,,,
"USW00093243","MERCED 23 WSW, CA US","37.2381","-120.8825","23.8","2020-02",,"0","0","0","0",,,"0","8","0","7","0","26",,,"0.00","78",,"2051",,,,"404",,,,,,,,,,,,,,,,,,"0.00",,,"51.1","67.4","34.8",,,,,,,,
"USW00093243","MERCED 23 WSW, CA US","37.2381","-120.8825","23.8","2020-03",,"0","0","10","2",,,"0","1","0","8","0","28",,,"0.64","77",,"2440",,,,"389",,,,,,,,,,,,,,,,,,"1.50",,,"52.4","65.5","39.4",,,,,,,,
"USW00093243","MERCED 23 WSW, CA US","37.2381","-120.8825","23.8","2020-04",,"24","24","4","2",,,"0","1","0","19","2","32",,,"0.65","91",,"2642",,,,"202",,,,,,,,,,,,,,,,,,"0.93",,,"59.1","75.3","42.9",,,,,,,,
"US1CASD0103","LAKESIDE 4.1NNE, CA US","32.908663","-116.887953","511.8","2020-03",,,,"15","11",,,,,,,,,,,"1.43",,,,,,,,,,,,,,,,,,,,,,,,,"5.94",,,,,,,,,,,,,
"US1CASD0103","LAKESIDE 4.1NNE, CA US","32.908663","-116.887953","511.8","2020-04",,,,"11","6",,,,,,,,,,,"1.72",,,,,,,,,,,,,,,,,,,,,,,,,"5.00",,,,,,,,,,,,,
"USR0000CCHB","CHEESEBORO CALIFORNIA, CA US","34.1847","-118.7172","502.9","2020-01",,"6","6",,,,,"0","0","0","10","0","42",,,,"77",,"702",,,,"214",,,,,,,,,,,,,,,,,,,,,"58.3","66.3","50.3",,,,,,,,
"USR0000CCHB","CHEESEBORO CALIFORNIA, CA US","34.1847","-118.7172","502.9","2020-02",,"26","20",,,,,"0","0","0","15","0","39",,,,"83",,"884",,,,"182",,,,,,,,,,,,,,,,,,,,,"59.4","69.2","49.7",,,,,,,,
"USR0000CCHB","CHEESEBORO CALIFORNIA, CA US","34.1847","-118.7172","502.9","2020-03",,"30","4",,,,,"0","0","0","6","0","40",,,,"80",,"1214",,,,"330",,,,,,,,,,,,,,,,,,,,,"54.5","62.9","46.1",,,,,,,,
"USR0000CCHB","CHEESEBORO CALIFORNIA, CA US","34.1847","-118.7172","502.9","2020-04",,"140","110",,,,,"0","0","0","15","2","42",,,,"94",,"1397",,,,"183",,,,,,,,,,,,,,,,,,,,,"62.6","72.1","53.0",,,,,,,,
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2020-01",,"0","0",,,,,"0","8","0","2","0","28",,,,"72",,"1480",,,,"481",,,,,,,,,,,,,,,,,,,,,"49.5","61.9","37.1",,,,,,,,
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2020-02",,"0","0",,,,,"0","3","0","11","0","31",,,,"74",,"1827",,,,"347",,,,,,,,,,,,,,,,,,,,,"53.0","66.3","39.8",,,,,,,,
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2020-03",,"0","0",,,,,"0","6","0","6","0","29",,,,"77",,"2297",,,,"470",,,,,,,,,,,,,,,,,,,,,"49.8","60.4","39.3",,,,,,,,
"USR0000CACT","ACTON CALIFORNIA, CA US","34.4458","-118.2","792.5","2020-04",,"41","41",,,,,"0","0","0","13","3","33",,,,"93",,"2565",,,,"268",,,,,,,,,,,,,,,,,,,,,"57.4","69.9","44.9",,,,,,,,
"USR0000CTIM","TIMBER MOUNTAIN CALIFORNIA, CA US","41.6294","-121.2981","1511.8","2020-01",,"0","0",,,,,"0","22","3","0","0","21",,,,"57",,"3445",,,,"939",,,,,,,,,,,,,,,,,,,,,"34.7","40.2","29.2",,,,,,,,
"USR0000CTIM","TIMBER MOUNTAIN CALIFORNIA, CA US","41.6294","-121.2981","1511.8","2020-02",,"0","0",,,,,"0","21","2","0","0","15",,,,"61",,"4181",,,,"736",,,,,,,,,,,,,,,,,,,,,"37.7","47.9","27.6",,,,,,,,
"USR0000CTIM","TIMBER MOUNTAIN CALIFORNIA, CA US","41.6294","-121.2981","1511.8","2020-03",,"0","0",,,,,"0","23","1","0","0","18",,,,"61",,"5026",,,,"844",,,,,,,,,,,,,,,,,,,,,"37.8","46.6","28.9",,,,,,,,
"USR0000CTIM","TIMBER MOUNTAIN CALIFORNIA, CA US","41.6294","-121.2981","1511.8","2020-04",,"0","0",,,,,"0","8","0","3","0","20",,,,"76",,"5555",,,,"529",,,,,,,,,,,,,,,,,,,,,"47.4","58.3","36.5",,,,,,,,
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-01",,"0","0","1","1",,,"0","0","0","9","0","41",,,"0.12","79",,"729",,,,"254",,,,,,,,,,,,,,,,,,"0.12",,,"56.8","66.7","46.9",,,,,,,,
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-02",,"6","6","3","1",,,"0","0","0","11","0","37",,,"0.18","85",,"946",,,,"217",,,,,,,,,,,,,,,,,,"0.25",,,"57.7","68.3","47.2",,,,,,,,
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-03",,"7","1","10","6",,,"0","0","0","6","0","44",,,"1.00","79",,"1166",,,,"220",,,,,,,,,,,,,,,,,,"3.15",,,"58.0","65.7","50.2",,,,,,,,
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","2020-04",,"37","29","5","4",,,"0","0","0","14","0","47",,,"0.88","85",,"1279",,,,"113",,,,,,,,,,,,,,,,,,"2.79",,,"62.2","70.7","53.7",,,,,,,,
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-01",,"0","0",,,,,"0","0","0","6","0","38",,,,"75",,"1249",,,,"325",,,,,,,,,,,,,,,,,,,,,"54.5","62.6","46.4",,,,,,,,
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-02",,"8","8",,,,,"0","0","0","8","0","34",,,,"80",,"1513",,,,"264",,,,,,,,,,,,,,,,,,,,,"56.2","65.8","46.5",,,,,,,,
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-03",,"8","0",,,,,"0","0","0","3","0","37",,,,"74",,"1887",,,,"374",,,,,,,,,,,,,,,,,,,,,"52.9","60.1","45.8",,,,,,,,
"USR0000CVND","VANDENBERG CALIFORNIA, CA US","34.7586","-120.4861","320.0","2020-04",,"22","13",,,,,"0","0","0","9","0","41",,,,"85",,"2156",,,,"269",,,,,,,,,,,,,,,,,,,,,"56.5","64.7","48.2",,,,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2020-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.39",,,,,,,,,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2020-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.54",,,,,,,,,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2020-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.12",,,,,,,,,,,,,
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-01",,"0","0",,,,,"0","29","0","0","0","17",,,,"62",,"3118",,,,"788",,,,,,,,,,,,,,,,,,,,,"39.6","54.2","24.9",,,,,,,,
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-02",,"0","0",,,,,"0","28","1","0","0","11",,,,"69",,"3836",,,,"718",,,,,,,,,,,,,,,,,,,,,"40.2","57.9","22.6",,,,,,,,
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-03",,"0","0",,,,,"0","25","0","0","0","12",,,,"69",,"4639",,,,"803",,,,,,,,,,,,,,,,,,,,,"39.1","51.3","26.9",,,,,,,,
"USR0000CCHU","CHUCHUPATE CALIFORNIA, CA US","34.8083","-119.0125","1493.5","2020-04",,"0","0",,,,,"0","17","0","8","0","21",,,,"84",,"5165",,,,"526",,,,,,,,,,,,,,,,,,,,,"47.5","61.6","33.3",,,,,,,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-01",,,,"15","6",,,,,,,,,,,"0.58",,,,,,,,,,,,,,,,,,,,,,,,,"2.69",,,,,,,,,,,,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-02",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,"0.0",,,,,,,,,,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-03",,,,"16","7",,,,,,,,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,,,,"1.74",,,,,,,,,,,,,
"US1CAMR0009","PETALUMA 10.1 W, CA US","38.247545","-122.811911","36.3","2020-04",,,,"4","3",,"0",,,,,,,,"0.0","0.63",,,,,,,,,,,,,,,,,,,,,,,,,"0.95",,"0.0",,,,,,,,,,,
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-01",,"0","0",,,,,"0","2","0","0","0","31",,,,"69",,"1686",,,,"479",,,,,,,,,,,,,,,,,,,,,"49.5","57.8","41.3",,,,,,,,
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-02",,"0","0",,,,,"0","5","0","1","0","23",,,,"73",,"2134",,,,"448",,,,,,,,,,,,,,,,,,,,,"49.5","57.8","41.3",,,,,,,,
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-03",,"0","0",,,,,"0","12","0","1","0","25",,,,"70",,"2858",,,,"724",,,,,,,,,,,,,,,,,,,,,"41.6","48.3","35.0",,,,,,,,
"USR0000CCHI","CHILAO CALIFORNIA, CA US","34.3317","-118.0303","1661.2","2020-04",,"33","33",,,,,"0","3","0","9","0","29",,,,"83",,"3276",,,,"418",,,,,,,,,,,,,,,,,,,,,"52.1","60.4","43.9",,,,,,,,
"USC00040029","ADIN RANGER STATION, CA US","41.1936","-120.9447","1278.6","2020-01",,,,"14","8","6","3",,,,,,,"7","8.0","0.64",,,,,,,,,,,,,,,,,,,,,,,,,"2.28",,"12.1",,,,,,,,,,,
"USC00040029","ADIN RANGER STATION, CA US","41.1936","-120.9447","1278.6","2020-02",,,,"1","0","0","0",,,,,,,"0","0.0","0.03",,,,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.0",,,,,,,,,,,
"USC00040029","ADIN RANGER STATION, CA US","41.1936","-120.9447","1278.6","2020-03",,,,"11","6","8","5",,,,,,,"12","7.0","1.00",,,,,,,,,,,,,,,,,,,,,,,,,"2.31",,"16.5",,,,,,,,,,,
"USC00040029","ADIN RANGER STATION, CA US","41.1936","-120.9447","1278.6","2020-04",,,,"3","1","0","0",,,,,,,"0","0.0","0.81",,,,,,,,,,,,,,,,,,,,,,,,,"0.89",,"0.0",,,,,,,,,,,
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-01",,"0","0",,,,,"0","10","0","0","0","27",,,,"65",,"2164",,,,"725",,,,,,,,,,,,,,,,,,,,,"41.6","48.1","35.1",,,,,,,,
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-02",,"0","0",,,,,"0","6","0","1","0","24",,,,"70",,"2592",,,,"427",,,,,,,,,,,,,,,,,,,,,"50.3","60.0","40.5",,,,,,,,
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-03",,"0","0",,,,,"0","10","0","3","0","27",,,,"73",,"3238",,,,"646",,,,,,,,,,,,,,,,,,,,,"44.1","53.0","35.3",,,,,,,,
"USR0000CPAT","PATTY MOCUS CALIFORNIA, CA US","40.295","-122.8667","1066.8","2020-04",,"3","3",,,,,"0","3","0","14","0","29",,,,"84",,"3543",,,,"305",,,,,,,,,,,,,,,,,,,,,"54.9","65.9","43.9",,,,,,,,
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-01",,"0","0",,,,,"0","9","0","0","0","25",,,,"66",,"2050",,,,"677",,,,,,,,,,,,,,,,,,,,,"43.1","50.0","36.3",,,,,,,,
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-02",,"0","0",,,,,"0","4","0","0","0","24",,,,"68",,"2513",,,,"463",,,,,,,,,,,,,,,,,,,,,"49.0","57.4","40.7",,,,,,,,
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-03",,"0","0",,,,,"0","13","0","0","0","24",,,,"67",,"3190",,,,"677",,,,,,,,,,,,,,,,,,,,,"42.4","49.7","35.1",,,,,,,,
"USR0000CELI","MOUNT ELIZABETH CALIFORNIA, CA US","38.0631","-120.2469","1503.6","2020-04",,"8","8",,,,,"0","3","0","9","0","29",,,,"77",,"3599",,,,"409",,,,,,,,,,,,,,,,,,,,,"51.6","59.8","43.5",,,,,,,,
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-01","6.9","0","0","3","1","0","0","0","0","0","5","0","46","0","0.0","0.11","72",,"809",,,,"269",,,,,,,,,,,,,,,,,,"0.24",,"0.0","56.3","61.7","51.0",,"260","260",,,"25.9","34",
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-02","6.7","19","19","2","1","0","0","0","0","0","8","0","43","0","0.0","0.11","79",,"1057",,,,"248",,,,,,,,,,,,,,,,,,"0.19",,"0.0","57.1","64.0","50.3",,"10","10",,,"35.1","44",
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-03","8.3","19","0","15","8","0",,"0","0","0","2","0","44","0",,"0.56","71",,"1412",,,,"355",,,,,,,,,,,,,,,,,,"2.70",,,"53.5","58.9","48.2",,"270","260",,,"30.0","39",
"USW00023191","AVALON CATALINA AIRPORT, CA US","33.405","-118.41583","488.3","2020-04","7.2","78","59","9","4","0",,"0","0","0","11","0","45","0",,"0.82","88",,"1635",,,,"223",,,,,,,,,,,,,,,,,,"2.49",,,"59.5","65.9","53.2",,"280","230",,,"28.0","36",
"USR0000CPAR","PARKFIELD CALIFORNIA, CA US","35.8989","-120.4319","467.9","2020-01",,"0","0",,,,,"0","12","0","1","0","27",,,,"71",,"1577",,,,"565",,,,,,,,,,,,,,,,,,,,,"46.8","60.0","33.6",,,,,,,,
"USR0000CPAR","PARKFIELD CALIFORNIA, CA US","35.8989","-120.4319","467.9","2020-02",,"0","0",,,,,"0","15","0","15","0","19",,,,"81",,"1992",,,,"415",,,,,,,,,,,,,,,,,,,,,"50.7","68.1","33.2",,,,,,,,
